img_path,title,author,era,style,h1,s1,v1,h2,s2,v2,h3,s3,v3,product_id
The_Quiet_Pet_(1906)_.jpg,The Quiet Pet (1906) ,John William Godward,"English, 1861–1922",Figurative,28,45,69,28,58,41,60,12,71,157
Pyrallis_(1918)_.jpg,Pyrallis (1918) ,John William Godward,"English, 1861–1922",Figurative,9,62,64,21,22,78,4,77,33,158
Playtime_(1891)_.jpg,Playtime (1891) ,John William Godward,"English, 1861–1922",Figurative,45,35,40,42,9,59,36,19,83,159
Venus.jpg,Venus,John William Godward,"English, 1861–1922",Mythology,33,33,17,41,23,88,29,52,62,160
A_Siesta_(1895)_.jpg,A Siesta (1895) ,John William Godward,"English, 1861–1922",Figurative,27,47,33,40,21,79,37,34,57,161
The_engagement_ring_(1888)_.jpg,The engagement ring (1888) ,John William Godward,"English, 1861–1922",Figurative,39,21,70,25,68,36,34,40,55,162
Melissa_(1898)_.jpg,Melissa (1898) ,John William Godward,"English, 1861–1922",Figurative,54,61,28,86,8,56,42,84,75,163
Myrhinna_(1915)_.jpg,Myrhinna (1915) ,John William Godward,"English, 1861–1922",Figurative,3,46,27,23,36,78,25,56,55,164
Who_Can_They_Be_(1918)_.jpg,Who Can They Be (1918) ,John William Godward,"English, 1861–1922",Figurative,34,45,70,55,15,73,15,45,42,165
A_Pompeian_Lady_(1891)_.jpg,A Pompeian Lady (1891) ,John William Godward,"English, 1861–1922",Figurative,36,29,53,40,19,70,12,31,26,166
Outside_The_Gate_Of_Pompeii_(1905)_.jpg,Outside The Gate Of Pompeii (1905) ,John William Godward,"English, 1861–1922",Figurative,30,69,50,39,39,74,25,74,22,167
A_Pompeian_Lady_(1904)_.jpg,A Pompeian Lady (1904) ,John William Godward,"English, 1861–1922",Figurative,55,20,60,28,59,27,55,0,99,168
Study_of_a_girl’s_head_(1899)_.jpg,Study of a girl’s head (1899) ,John William Godward,"English, 1861–1922",Figurative,29,48,13,36,54,59,190,64,26,169
Waiting_For_The_Procession.jpg,Waiting For The Procession,John William Godward,"English, 1861–1922",Figurative,18,54,48,22,14,81,25,34,69,170
"Violets,_Sweet_Violets.jpg","Violets, Sweet Violets",John William Godward,"English, 1861–1922",Figurative,22,26,79,27,3,92,15,42,45,171
The_Trysting_Place.jpg,The Trysting Place,John William Godward,"English, 1861–1922",Figurative,38,47,55,34,23,79,27,48,31,172
The_Time_Of_Roses_(1916)_.jpg,The Time Of Roses (1916) ,John William Godward,"English, 1861–1922",Figurative,25,45,69,54,0,99,33,63,37,173
On_The_Balcony_(1911)_.jpg,On The Balcony (1911) ,John William Godward,"English, 1861–1922",Figurative,33,51,36,39,10,75,23,47,67,174
Ione.jpg,Ione,John William Godward,"English, 1861–1922",Figurative,24,61,34,327,2,74,23,21,53,175
In_The_Grove_Of_The_Temple_Of_Isis_(1915)_.jpg,In The Grove Of The Temple Of Isis (1915) ,John William Godward,"English, 1861–1922",Figurative,24,19,27,40,12,78,33,41,61,176
Dolce_Far_Niente.jpg,Dolce Far Niente,John William Godward,"English, 1861–1922",Figurative,13,55,38,39,28,85,29,38,59,177
The_Tigerskin_(Sewing_Girl)_(1889)_.jpg,The Tigerskin (Sewing Girl) (1889) ,John William Godward,"English, 1861–1922",Figurative,33,65,32,33,64,67,36,26,87,178
"A_Classical_Beauty,_Far-away_Thoughts.jpg","A Classical Beauty, Far-away Thoughts",John William Godward,"English, 1861–1922",Figurative,4,38,21,32,31,73,11,54,50,179
Giotto_drawing_from_nature.jpg,Giotto drawing from nature,John William Godward,"English, 1861–1922",Figurative,31,47,74,23,85,15,28,78,45,180
Cytheris_(1922)_.jpg,Cytheris (1922) ,John William Godward,"English, 1861–1922",Figurative,22,24,33,37,20,83,36,13,53,181
An_Arcadian_beauty_(1909)_.jpg,An Arcadian beauty (1909) ,John William Godward,"English, 1861–1922",Figurative,34,58,55,32,37,12,46,19,72,182
The_Inspection_(1883)_.jpg,The Inspection (1883) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,44,39,43,42,48,21,47,29,65,183
Guarding_the_Palace_(1888)_.jpg,Guarding the Palace (1888) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,39,28,84,38,52,16,40,50,52,184
"The_Della’l,_Cairo_(1883)_.jpg","The Della’l, Cairo (1883) ",Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,53,11,85,38,38,23,45,25,56,185
The_Guard_(1907)_.jpg,The Guard (1907) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,27,20,69,23,37,51,16,34,17,186
The_Nubian_Guard_(1902)_.jpg,The Nubian Guard (1902) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,42,38,47,42,28,74,27,60,19,187
The_Scholars_(1901)_.jpg,The Scholars (1901) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,28,65,43,35,36,73,25,55,19,188
A_Refreshing_Drink_(1891)_.jpg,A Refreshing Drink (1891) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,51,28,14,39,38,72,39,42,42,189
A_Council_Of_Elders.jpg,A Council Of Elders,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,29,30,39,34,31,60,18,26,15,190
Le_Garde_Maure.jpg,Le Garde Maure,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,27,56,23,31,57,55,36,45,79,191
A_Dealer_in_Artefacts_(1887)_.jpg,A Dealer in Artefacts (1887) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,30,27,16,47,21,78,37,30,45,192
The_Qanun_Player_(1903)_.jpg,The Qanun Player (1903) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,31,52,55,37,38,85,25,55,25,193
The_Woodworker_(1884)_.jpg,The Woodworker (1884) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,25,30,15,30,37,40,32,35,61,194
The_Snake_Charmers.jpg,The Snake Charmers,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,32,42,55,37,31,73,28,31,31,195
The_Goza_Smoker_(1884)_.jpg,The Goza Smoker (1884) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,41,39,51,65,34,19,41,32,76,196
A_Street_Celebration_In_Cairo_(1912)_.jpg,A Street Celebration In Cairo (1912) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,28,54,20,51,22,42,29,82,68,197
The_scholar_(1890)_.jpg,The scholar (1890) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,32,52,26,34,53,48,40,47,70,198
Portrait_of_Ignaz_Deutsch_(1886)_.jpg,Portrait of Ignaz Deutsch (1886) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,26,25,19,19,27,7,27,41,75,199
Portrait_of_Ignaz_Deutsch’s_Wife_(1886)_.jpg,Portrait of Ignaz Deutsch’s Wife (1886) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,42,12,6,25,51,69,21,47,22,200
Veiled_Lady.jpg,Veiled Lady,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,37,11,81,21,5,20,33,24,52,201
At_the_door_of_the_mosque_(1886)_.jpg,At the door of the mosque (1886) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,37,24,21,41,37,45,43,32,66,202
At_the_Mosque_(1895)_.jpg,At the Mosque (1895) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,35,34,73,17,31,22,35,28,47,203
The_Smoker_(1903)_.jpg,The Smoker (1903) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,28,57,54,36,27,76,8,29,24,204
Calling_the_Faithful_(1893)_.jpg,Calling the Faithful (1893) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,38,29,77,28,44,27,34,38,58,205
Morning_Prayers_(1902)_.jpg,Morning Prayers (1902) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,33,44,74,28,67,59,28,51,30,206
Respect_(1902)_.jpg,Respect (1902) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,36,33,79,31,38,29,30,41,62,207
The_Chess_Game_(1896)_.jpg,The Chess Game (1896) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,33,35,86,24,44,56,12,61,26,208
The_Connoisseur_(1894)_.jpg,The Connoisseur (1894) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,27,52,58,36,39,79,26,55,24,209
The_Performance_(1885)_.jpg,The Performance (1885) ,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,34,26,72,25,34,33,30,33,58,210
The_Tribute.jpg,The Tribute,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,39,24,67,37,31,15,37,27,43,211
A_musician_and_a_guardsman_in_an_oriental_interior.jpg,A musician and a guardsman in an oriental interior,Ludwig Deutsch,"Austrian, 1855 – 1935",Figurative,27,36,42,15,34,21,35,22,59,212
Belshazzar’s_feast_(from_1634_until_1639)_.jpg,Belshazzar’s feast (from 1634 until 1639) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,23,38,39,34,18,70,353,31,8,213
Christ_and_St_Mary_Magdalen_at_the_Tomb_(1638)_.jpg,Christ and St Mary Magdalen at the Tomb (1638) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,56,14,72,35,72,11,40,77,37,214
Daniel_and_Cyrus_Before_the_Idol_Bel_(1633)_.jpg,Daniel and Cyrus Before the Idol Bel (1633) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,339,26,10,31,48,58,21,56,26,215
Head_of_Saint_Matthew_(probably_early_1660s)_.jpg,Head of Saint Matthew (probably early 1660s) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,32,35,27,30,43,56,38,22,14,216
Joseph_Accused_by_Potiphar’s_Wife_(1655)_.jpg,Joseph Accused by Potiphar’s Wife (1655) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,38,27,11,33,33,72,27,51,33,217
Philemon_and_Baucis_(1658)_.jpg,Philemon and Baucis (1658) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,34,39,14,35,60,52,30,45,24,218
Saul_and_David_(c._1651_-_1654)_.jpg,Saul and David (c. 1651 - 1654) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,23,53,27,25,50,15,26,58,50,219
Simeon’s_Song_of_Praise_(1631)_.jpg,Simeon’s Song of Praise (1631) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,33,37,12,32,45,24,33,36,53,220
The_Apostle_Paul_(c._1657)_.jpg,The Apostle Paul (c. 1657) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,27,37,14,25,53,28,33,48,57,221
The_Circumcision_(1661)_.jpg,The Circumcision (1661) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,31,55,32,42,55,65,34,45,16,222
The_Denial_of_St_Peter_(1660)_.jpg,The Denial of St Peter (1660) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,20,63,25,19,44,9,30,56,58,223
The_Descent_from_the_Cross_(1650-1652)_.jpg,The Descent from the Cross (1650-1652) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,36,36,14,36,56,72,30,59,37,224
The_Toilet_of_Bathsheba_(1643)_.jpg,The Toilet of Bathsheba (1643) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,28,61,7,29,41,57,32,59,26,225
Tobit_and_Anna_with_the_Kid_(1626)_.jpg,Tobit and Anna with the Kid (1626) ,Rembrandt van Rijn,"Dutch, 1606-1669",Religion,30,33,69,38,37,15,28,45,45,226
A_Bearded_Man_Wearing_a_Hat_(c._1655-1660)_.jpg,A Bearded Man Wearing a Hat (c. 1655-1660) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,38,39,15,31,52,40,32,47,24,227
A_Girl_with_a_Broom_(1646-1651)_.jpg,A Girl with a Broom (1646-1651) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,28,47,30,37,35,72,16,41,17,228
A_Polish_Nobleman_(1637)_.jpg,A Polish Nobleman (1637) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,31,35,32,22,27,17,34,47,62,229
A_Woman_Holding_a_Pink_(1656)_.jpg,A Woman Holding a Pink (1656) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,27,45,14,34,23,78,27,48,40,230
A_Young_Man_with_a_Chain_(c._1629)_.jpg,A Young Man with a Chain (c. 1629) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,37,34,16,32,35,0,27,36,68,231
A_Young_Scholar_and_his_Tutor_(about_1629–1630)_.jpg,A Young Scholar and his Tutor (about 1629–1630) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,37,48,9,36,45,26,33,41,47,232
An_Old_Lady_with_a_Book_(1637)_.jpg,An Old Lady with a Book (1637) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,29,39,14,41,18,82,32,39,50,233
An_Old_Man_in_Military_Costume_(1630–1631)_.jpg,An Old Man in Military Costume (1630–1631) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,38,59,15,34,42,55,35,42,36,234
Head_of_an_Aged_Woman_(1655-1660)_.jpg,Head of an Aged Woman (1655-1660) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,13,10,13,37,44,71,30,35,28,235
Herman_Doomer_(1640)_.jpg,Herman Doomer (1640) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,24,36,10,30,44,67,30,53,25,236
Man_in_Oriental_Clothing_(1635)_.jpg,Man in Oriental Clothing (1635) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,37,27,75,28,29,12,33,41,35,237
Man_in_Oriental_Costume_(The_Noble_Slav)_(1632)_.jpg,Man in Oriental Costume (The Noble Slav) (1632) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,34,39,14,34,49,33,34,48,54,238
Man_in_Oriental_Costume_(c._1635)_.jpg,Man in Oriental Costume (c. 1635) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,24,26,14,31,36,25,35,42,43,239
Man_with_a_Sheet_of_Music_(1633)_.jpg,Man with a Sheet of Music (1633) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,35,38,30,47,21,11,40,24,75,240
Old_Man_with_a_Gold_Chain_(1631)_.jpg,Old Man with a Gold Chain (1631) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,35,38,27,37,39,45,35,28,8,241
Old_Woman_Reading_(1631)_.jpg,Old Woman Reading (1631) ,Rembrandt van Rijn,"Dutch, 1606-1669",Figurative,45,30,12,41,31,66,26,46,31,242
Bacchante.jpg,Bacchante,Frederic Leighton,"English, 1830-1896",Mythology,31,54,46,48,0,99,32,34,78,243
Amarilla.jpg,Amarilla,Frederic Leighton,"English, 1830-1896",Figurative,11,66,55,41,34,70,18,67,27,244
Orpheus_And_Eurydice_(1864)_.jpg,Orpheus And Eurydice (1864) ,Frederic Leighton,"English, 1830-1896",Mythology,33,44,10,40,14,77,29,55,46,245
Elijah_in_the_Wilderness_(1877_-_1878)_.jpg,Elijah in the Wilderness (1877 - 1878) ,Frederic Leighton,"English, 1830-1896",Religion,32,18,76,21,60,30,33,38,51,246
Mrs._James_Guthrie_(1864_to_1865)_.jpg,Mrs. James Guthrie (1864 to 1865) ,Frederic Leighton,"English, 1830-1896",Figurative,351,18,8,30,36,69,19,52,25,247
Flaming_June_(1895)_.jpg,Flaming June (1895) ,Frederic Leighton,"English, 1830-1896",Figurative,27,85,70,19,82,31,28,34,76,248
A_Girl.jpg,A Girl,Frederic Leighton,"English, 1830-1896",Figurative,46,17,91,342,45,6,26,50,61,249
Biondina_(1879)_.jpg,Biondina (1879) ,Frederic Leighton,"English, 1830-1896",Figurative,43,11,88,18,49,16,31,44,71,250
Cimabue’s_Madonna_Carried_in_Procession_(1853-55)_.jpg,Cimabue’s Madonna Carried in Procession (1853-55) ,Frederic Leighton,"English, 1830-1896",Figurative,3,8,73,6,52,20,7,21,51,251
Golden_hours_(1864)_.jpg,Golden hours (1864) ,Frederic Leighton,"English, 1830-1896",Figurative,30,47,42,51,7,69,318,26,13,252
Lieder_ohne_Worte_(1861)_.jpg,Lieder ohne Worte (1861) ,Frederic Leighton,"English, 1830-1896",Figurative,47,77,56,56,42,69,52,28,17,253
Lucia_(possibly_late_1870s)_.jpg,Lucia (possibly late 1870s) ,Frederic Leighton,"English, 1830-1896",Figurative,23,50,41,32,45,67,35,29,11,254
Nicandra.jpg,Nicandra,Frederic Leighton,"English, 1830-1896",Figurative,15,15,14,28,57,66,41,18,83,255
Portrait_of_May_Sartoris_(circa_1860)_.jpg,Portrait of May Sartoris (circa 1860) ,Frederic Leighton,"English, 1830-1896",Figurative,61,13,14,25,38,41,36,25,65,256
The_Reconciliation_of_the_Montagues_and_the_Capulets_(1854)_.jpg,The Reconciliation of the Montagues and the Capulets (1854) ,Frederic Leighton,"English, 1830-1896",Figurative,32,28,73,24,37,37,30,37,55,257
Wedded_(1882)_.jpg,Wedded (1882) ,Frederic Leighton,"English, 1830-1896",Figurative,37,10,39,245,7,81,33,5,19,258
Winding_the_skein_(1878)_.jpg,Winding the skein (1878) ,Frederic Leighton,"English, 1830-1896",Figurative,36,22,84,26,77,32,36,49,55,259
"David,Oh__that_I_had_wings_like_a_Dove!_For_then_would_I_fly_away_and_be_at_rest._Psalm_55:6_(1865)_.jpg","David,Oh  that I had wings like a Dove! For then would I fly away and be at rest. Psalm 55:6 (1865) ",Frederic Leighton,"English, 1830-1896",Religion,26,23,40,351,18,8,38,14,64,260
Jonathan’s_Token_to_David_(c._1868)_.jpg,Jonathan’s Token to David (c. 1868) ,Frederic Leighton,"English, 1830-1896",Religion,31,48,50,35,27,75,29,49,18,261
And_the_Sea_Gave_Up_the_Dead_Which_Were_in_It_(before_1892)_.jpg,And the Sea Gave Up the Dead Which Were in It (before 1892) ,Frederic Leighton,"English, 1830-1896",Religion,41,2,98,335,30,20,30,47,63,262
Perseus_and_Andromeda_(1891)_.jpg,Perseus and Andromeda (1891) ,Frederic Leighton,"English, 1830-1896",Mythology,20,26,50,25,15,83,296,26,13,263
Catarina.jpg,Catarina,Frederic Leighton,"English, 1830-1896",Figurative,37,23,84,2,42,23,31,54,62,264
Leandra.jpg,Leandra,Frederic Leighton,"English, 1830-1896",Figurative,39,56,19,38,71,69,38,51,31,265
Twixt_Hope_And_Fear.jpg,Twixt Hope And Fear,Frederic Leighton,"English, 1830-1896",Mythology,28,51,16,31,40,91,33,75,42,266
Venus_Disrobing_For_The_Bath.jpg,Venus Disrobing For The Bath,Frederic Leighton,"English, 1830-1896",Mythology,45,25,73,43,39,19,44,34,50,267
"Portrait_Of_Amy_Augusta,_Lady_Coleridge.jpg","Portrait Of Amy Augusta, Lady Coleridge",Frederic Leighton,"English, 1830-1896",Figurative,32,14,85,8,54,24,30,29,57,268
Lily.jpg,Lily,Frederic Leighton,"English, 1830-1896",Figurative,24,53,15,37,24,84,35,26,44,269
Venus_And_Cupid.jpg,Venus And Cupid,Frederic Leighton,"English, 1830-1896",Mythology,39,58,48,33,65,15,36,49,74,270
"Study_Of_A_Girl’s_Head,_Wreathed_In_Laurel.jpg","Study Of A Girl’s Head, Wreathed In Laurel",Frederic Leighton,"English, 1830-1896",Figurative,31,33,73,21,50,18,27,53,49,271
The_Fisherman_And_The_Syren_(1856-1858)_.jpg,The Fisherman And The Syren (1856-1858) ,Frederic Leighton,"English, 1830-1896",Mythology,35,42,84,56,28,14,32,51,53,272
Christ_Appears_to_Mary_Magdalene_(1610_-_1690)_.jpg,Christ Appears to Mary Magdalene (1610 - 1690) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,37,24,72,42,26,20,23,44,48,273
Christ_triumphing_over_Death_and_Sin_(circa_1615-1616)_.jpg,Christ triumphing over Death and Sin (circa 1615-1616) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,28,44,80,19,61,20,9,76,57,274
Cimon_and_Pero_(Roman_Charity)_(1630_-_1640)_.jpg,Cimon and Pero (Roman Charity) (1630 - 1640) ,Peter Paul Rubens,"Flemish, 1577-1640",Figurative,27,32,17,20,42,42,29,33,78,275
Daniel_in_the_Lions’_Den_(c._1614-1616)_.jpg,Daniel in the Lions’ Den (c. 1614-1616) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,38,53,44,33,55,19,38,33,67,276
David_Meeting_Abigail_(about_1620s)_.jpg,David Meeting Abigail (about 1620s) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,26,56,17,54,16,64,36,43,44,277
Ecce_homo_(1800_-_1857)_.jpg,Ecce homo (1800 - 1857) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,2,36,17,34,20,74,22,37,46,278
Fall_of_the_Damned_(first_half_of_17th_century)_.jpg,Fall of the Damned (first half of 17th century) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,14,51,17,23,48,46,30,29,72,279
Madonna_and_Child_(ca._1615-1618)_.jpg,Madonna and Child (ca. 1615-1618) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,27,44,11,33,28,76,21,49,44,280
Saint_Francis_(c._1615)_.jpg,Saint Francis (c. 1615) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,13,34,12,39,27,66,40,22,34,281
Saint_Peter_(c._1616-1618)_.jpg,Saint Peter (c. 1616-1618) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,28,37,16,35,73,50,36,51,70,282
Saint_Teresa_of_Ávila_Interceding_for_Souls_in_Purgatory.jpg,Saint Teresa of Ávila Interceding for Souls in Purgatory,Peter Paul Rubens,"Flemish, 1577-1640",Religion,26,49,58,36,20,77,26,59,32,283
Susanna_and_the_Elders.jpg,Susanna and the Elders,Peter Paul Rubens,"Flemish, 1577-1640",Religion,29,41,42,32,57,15,26,21,75,284
Susanna_and_the_Elders_(1614)_.jpg,Susanna and the Elders (1614) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,25,22,14,31,37,76,20,43,43,285
The_Assumption_of_the_Virgin_(probably_mid_1620s)_.jpg,The Assumption of the Virgin (probably mid 1620s) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,25,43,23,32,37,51,43,19,71,286
The_Coronation_of_the_Virgin_(ca._1632–33)_.jpg,The Coronation of the Virgin (ca. 1632–33) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,23,45,26,35,59,49,41,46,63,287
The_Entombment_(1612)_.jpg,The Entombment (1612) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,38,20,69,1,43,18,14,50,45,288
The_Feast_of_Herod_(circa_1638–40)_.jpg,The Feast of Herod (circa 1638–40) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,25,32,77,13,53,26,15,52,53,289
The_Garden_of_Eden_with_the_Fall_of_Man_(c._1615)_.jpg,The Garden of Eden with the Fall of Man (c. 1615) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,46,31,44,82,3,74,49,33,21,290
The_Holy_Family_Under_An_Apple_Tree_(c._1632)_.jpg,The Holy Family Under An Apple Tree (c. 1632) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,27,45,43,23,64,19,23,25,65,291
The_Holy_Family_with_Saints_Elizabeth_and_John_the_Baptist_(1615)_.jpg,The Holy Family with Saints Elizabeth and John the Baptist (1615) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,28,35,80,12,71,54,21,41,19,292
The_Holy_Family_with_Saints_Francis_and_Anne_and_the_Infant_Saint_John_the_Baptist_(early_or_mid-1630s)_.jpg,The Holy Family with Saints Francis and Anne and the Infant Saint John the Baptist (early or mid-1630s) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,21,42,13,33,25,54,25,40,32,293
The_Judgement_of_Solomon_(1617)_.jpg,The Judgement of Solomon (1617) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,23,37,39,26,12,57,14,39,16,294
The_Meeting_of_Abraham_and_Melchizedek_(c._1626)_.jpg,The Meeting of Abraham and Melchizedek (c. 1626) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,35,62,21,33,39,44,30,22,65,295
The_Meeting_of_David_and_Abigail_(c._1630)_.jpg,The Meeting of David and Abigail (c. 1630) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,34,42,48,28,47,26,37,32,68,296
The_miracles_of_St._Francis_Xavier_(between_1617_and_1618)_.jpg,The miracles of St. Francis Xavier (between 1617 and 1618) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,48,51,18,33,31,67,44,28,39,297
The_Virgin_as_the_Woman_of_the_Apocalypse_(1623–1624)_.jpg,The Virgin as the Woman of the Apocalypse (1623–1624) ,Peter Paul Rubens,"Flemish, 1577-1640",Religion,28,27,61,27,62,22,28,36,42,298
"Deborah_Kip,Wife_of_Sir_Balthasar_Gerbier_and_Her_Children_(1629-1630)_.jpg","Deborah Kip,Wife of Sir Balthasar Gerbier and Her Children (1629-1630) ",Peter Paul Rubens,"Flemish, 1577-1640",Figurative,31,49,18,31,44,42,37,18,68,299
Marchesa_Brigida_Spinola_Doria_(1606)_.jpg,Marchesa Brigida Spinola Doria (1606) ,Peter Paul Rubens,"Flemish, 1577-1640",Figurative,42,14,77,28,40,17,38,24,44,300
